2024-07-24 16:10:21,422 INFO    StreamThr :160946 [internal.py:wandb_internal():86] W&B internal server running at pid: 160946, started at: 2024-07-24 16:10:21.421842
2024-07-24 16:10:21,422 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: status
2024-07-24 16:10:21,424 INFO    WriterThread:160946 [datastore.py:open_for_write():87] open: /home/wyq/SW/long_horizon_chainning/wandb/run-20240724_161021-o8nj2juo/run-o8nj2juo.wandb
2024-07-24 16:10:21,424 DEBUG   SenderThread:160946 [sender.py:send():379] send: header
2024-07-24 16:10:21,432 DEBUG   SenderThread:160946 [sender.py:send():379] send: run
2024-07-24 16:10:25,178 INFO    SenderThread:160946 [dir_watcher.py:__init__():211] watching files in: /home/wyq/SW/long_horizon_chainning/wandb/run-20240724_161021-o8nj2juo/files
2024-07-24 16:10:25,178 INFO    SenderThread:160946 [sender.py:_start_run_threads():1124] run started: o8nj2juo with start time 1721808621.421872
2024-07-24 16:10:25,183 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: check_version
2024-07-24 16:10:25,183 DEBUG   SenderThread:160946 [sender.py:send_request():406] send_request: check_version
2024-07-24 16:10:27,283 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 16:10:27,286 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: run_start
2024-07-24 16:10:27,315 DEBUG   HandlerThread:160946 [system_info.py:__init__():26] System info init
2024-07-24 16:10:27,315 DEBUG   HandlerThread:160946 [system_info.py:__init__():41] System info init done
2024-07-24 16:10:27,315 INFO    HandlerThread:160946 [system_monitor.py:start():194] Starting system monitor
2024-07-24 16:10:27,315 INFO    SystemMonitor:160946 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-24 16:10:27,315 INFO    HandlerThread:160946 [system_monitor.py:probe():214] Collecting system info
2024-07-24 16:10:27,315 INFO    SystemMonitor:160946 [interfaces.py:start():190] Started cpu monitoring
2024-07-24 16:10:27,316 INFO    SystemMonitor:160946 [interfaces.py:start():190] Started disk monitoring
2024-07-24 16:10:27,316 INFO    SystemMonitor:160946 [interfaces.py:start():190] Started gpu monitoring
2024-07-24 16:10:27,316 INFO    SystemMonitor:160946 [interfaces.py:start():190] Started memory monitoring
2024-07-24 16:10:27,317 INFO    SystemMonitor:160946 [interfaces.py:start():190] Started network monitoring
2024-07-24 16:10:27,337 DEBUG   HandlerThread:160946 [system_info.py:probe():150] Probing system
2024-07-24 16:10:27,340 DEBUG   HandlerThread:160946 [system_info.py:_probe_git():135] Probing git
2024-07-24 16:10:27,349 DEBUG   HandlerThread:160946 [system_info.py:_probe_git():143] Probing git done
2024-07-24 16:10:27,350 DEBUG   HandlerThread:160946 [system_info.py:probe():198] Probing system done
2024-07-24 16:10:27,350 DEBUG   HandlerThread:160946 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-113-generic-x86_64-with-glibc2.17', 'python': '3.8.19', 'heartbeatAt': '2024-07-24T08:10:27.337244', 'startedAt': '2024-07-24T08:10:21.419685', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/wyq/anaconda3/envs/viskill/bin/kuka_grasp_test', 'codePathLocal': None, 'git': {'remote': 'https://github.com/arenxxxe/long_horizon_chainning.git', 'commit': 'cc9f577a02e183b5966c4fecc7d26df4d13e8d53'}, 'email': 'qinsongwei90@gmail.com', 'root': '/home/wyq/SW/long_horizon_chainning', 'host': 'wyq', 'username': 'wyq', 'executable': '/home/wyq/anaconda3/envs/viskill/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2983.0237500000003, 'min': 800.0, 'max': 4825.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 4436.858, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4900.0}, {'current': 4437.011, 'min': 800.0, 'max': 4900.0}, {'current': 4436.283, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4900.0}, {'current': 2500.0, 'min': 800.0, 'max': 4900.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}], 'disk': {'/': {'total': 883.9007263183594, 'used': 593.8956527709961}}, 'gpu': 'NVIDIA GeForce RTX 4070 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Ti', 'memory_total': 12878610432}], 'memory': {'total': 62.624629974365234}}
2024-07-24 16:10:27,350 INFO    HandlerThread:160946 [system_monitor.py:probe():224] Finished collecting system info
2024-07-24 16:10:27,350 INFO    HandlerThread:160946 [system_monitor.py:probe():227] Publishing system info
2024-07-24 16:10:27,350 DEBUG   HandlerThread:160946 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-07-24 16:10:28,179 INFO    Thread-12 :160946 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wyq/SW/long_horizon_chainning/wandb/run-20240724_161021-o8nj2juo/files/conda-environment.yaml
2024-07-24 16:10:28,868 DEBUG   HandlerThread:160946 [system_info.py:_save_conda():222] Saving conda packages done
2024-07-24 16:10:28,868 INFO    HandlerThread:160946 [system_monitor.py:probe():229] Finished publishing system info
2024-07-24 16:10:28,870 DEBUG   SenderThread:160946 [sender.py:send():379] send: files
2024-07-24 16:10:28,870 INFO    SenderThread:160946 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-07-24 16:10:28,914 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: python_packages
2024-07-24 16:10:28,915 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 16:10:28,915 DEBUG   SenderThread:160946 [sender.py:send_request():406] send_request: python_packages
2024-07-24 16:10:28,915 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 16:10:28,916 DEBUG   SenderThread:160946 [sender.py:send_request():406] send_request: stop_status
2024-07-24 16:10:29,179 INFO    Thread-12 :160946 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/wyq/SW/long_horizon_chainning/wandb/run-20240724_161021-o8nj2juo/files/conda-environment.yaml
2024-07-24 16:10:29,179 INFO    Thread-12 :160946 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wyq/SW/long_horizon_chainning/wandb/run-20240724_161021-o8nj2juo/files/wandb-metadata.json
2024-07-24 16:10:29,179 INFO    Thread-12 :160946 [dir_watcher.py:_on_file_created():271] file/dir created: /home/wyq/SW/long_horizon_chainning/wandb/run-20240724_161021-o8nj2juo/files/requirements.txt
2024-07-24 16:10:30,096 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: partial_history
